portfolio,total_fees,num_trades,num_trades_saved,taxes_HODL,end_price_HODL,taxes_rebalanced,end_price_rebalanced
SBD-EXCL-NEO-DCR-TX,3410.219103136011,808,0,21792.900550224236,92171.60220089694,52190.53405972333,132326.69893495453
NLG-XMY-STRAT-TX-NEO,2635.371715197591,792,0,20346.312089794814,86385.24835917926,39377.36773062941,83742.96992009688
XRP-BCY-NXS-XCP-VRM,1080.3895074376164,720,0,2060.7266311937774,13242.90652477511,13889.223869091018,29390.738918804127
SEQ-XVG-EGC-BYC-SHIFT,3745.142161195963,782,0,14972.94566145207,64891.78264580828,49758.42820262416,117832.79215239873
IOC-BRK-NEOS-AMP-EXCL,1075.9650743801274,750,0,1681.030713889617,11724.122855558468,12528.459638974806,25721.078137124645
REP-DMD-BCY-XLM-AEON,1030.113817451672,678,0,3734.410806035401,19937.643224141604,16184.736792536558,38965.77325535211
NEOS-BSD-WAVES-VTC-BURST,982.4901436492934,646,0,3077.454120990573,17309.81648396229,16035.119552720076,35380.51828308027
FLO-DMD-POT-ERC-REP,835.3024773427109,648,0,2402.863944431652,14611.455777726607,11742.323691325202,30565.715054604996
IOP-RBY-NAV-XMG-RVR,2025.4429680487226,740,0,1896.0651541058924,12584.26061642357,27422.125611231415,49246.70504455501
EBST-SLR-BSD-RDD-EMC,3008.1602377032696,810,0,3824.893868274521,20299.575473098084,43370.90774907471,100269.19741708633
XRP-XMG-BCY-SYS-NXT,867.7301021824619,632,0,2141.0198404094062,13564.079361637625,14624.362595579649,30969.33535755025
OK-BRK-EMC-XRP-DASH,1893.5932308784631,748,0,3314.020709715017,18256.082838860068,29887.52619239406,61634.103252137575
EXP-VTC-IOP-XMR-BTC,834.5921707571488,553,97,3219.890038372677,17879.560153490707,14946.432800827703,33763.331451592385
VRM-XVG-RDD-PPC-EXCL,3079.901319321406,720,0,14508.752152397894,63035.008609591576,47297.62449383729,106501.80242479187
SEQ-NAV-AMP-SPR-NEO,2887.6299905445394,832,0,21115.675090380275,89462.7003615211,34901.156159494276,80884.89319977842
PTC-SEQ-SHIFT-EXCL-BTC,1543.651115941559,597,113,5095.5251055558465,25382.100422223386,26530.886797757954,61919.04833912042
FLO-STEEM-AMP-XRP-VTC,752.5677037434543,678,0,2783.8778806799073,16135.51152271963,10959.960033002237,29549.576064853925
EMC-ABY-NEO-CLAM-OK,3027.314652421322,778,0,21022.56573209354,89090.26292837416,47908.55108719338,98038.10922669513
ZCL-EFL-NXT-OK-GRC,3180.722077861708,874,0,3148.6928793288553,17594.77151731542,41106.11936429366,87323.00027467718
VIA-SHIFT-RDD-FTC-DASH,1719.9037968303555,742,0,4931.894294694783,24727.57717877913,27142.822531856207,65074.79078691398
FLO-DOPE-GRS-XMR-EGC,3534.948328974838,810,0,14042.446048816782,61169.78419526713,51202.840468827846,146048.33337610518
EXP-MONA-PPC-XST-NXS,2215.1482633006917,778,0,6875.85156308844,32503.40625235376,27758.480922947318,68917.47418387429
SPR-DMD-BURST-ZCL-SYS,3069.983079535391,916,0,3140.610621305809,17562.442485223237,32576.395434793463,88457.67975885201
XMR-BYC-VIA-NLG-EGC,1037.137703767363,668,0,3692.405159551564,19769.620638206256,14273.091226244696,40066.142520344554
XCP-EXCL-DMD-AUR-SYS,1164.7875485612833,704,0,2872.0882373204904,16488.35294928196,16628.616482976922,36785.21450805328
STRAT-DGB-FLO-XLM-ABY,840.2230064329815,668,0,3022.638927693909,17090.555710775636,13156.377694559535,35373.8656463978
DASH-NEO-PPC-NAV-BYC,1817.2923958395402,658,0,21335.715919021724,90342.8636760869,30469.708237377952,73568.38621109619
WAVES-SHIFT-SYS-BCY-EBST,1529.0867211491006,768,0,2666.8919643388062,15667.567857355225,18897.241016659882,47527.589566385934
STRAT-XST-MONA-AUR-SLR,2160.3661040586408,758,0,6227.889312929226,29911.557251716906,30179.950534411488,68250.49111733295
GRS-TX-PTC-XMR-XMG,3832.3864249760995,792,0,14604.784837060759,63419.139348243036,58219.194315308436,156665.44043954494
DASH-ETC-AMP-NEOS-MONA,803.7203568372012,634,0,4515.114310906467,23060.457243625868,11235.828440569338,27416.023979407044
XST-EGC-PIVX-GRS-CURE,4398.629511564387,820,0,15023.220063528397,65092.88025411359,61536.892248032855,179443.29122972718
DOPE-XRP-AEON-ZCL-STEEM,3571.398197306412,870,0,3616.142706417535,19464.57082567014,44353.7338970002,113510.18944518309
REP-XMG-PTC-NXS-EMC,1984.5010846671362,762,0,3899.0528018269997,20596.211207308,26802.54283791843,67251.79980512403
SBD-FLO-MONA-EXCL-BRK,2581.1768225594983,766,0,5631.0816053111375,27524.32642124455,32755.523203341676,74920.28708802961
ERC-XMG-DCR-DGB-SEQ,1432.0569515387292,708,0,4484.863030656609,22939.452122626437,21466.426577704457,62699.75332048828
OK-EGC-EXP-PIVX-NEO,3410.3606283772983,778,0,21369.29148474902,90477.16593899608,52274.313099556086,105949.06021460408
ERC-DOGE-LSK-STRAT-AUR,813.9988192124638,624,0,3754.7509707233276,20019.00388289331,12172.280854755258,32833.26451685041
XST-FTC-STEEM-EBST-ZCL,8788.90584727067,994,0,5531.715510832644,27126.862043330577,104038.61400516775,260058.9259901269
DCR-GRC-SPR-ERC-REP,786.7650327942963,680,0,2657.2769451365843,15629.107780546337,9730.172010548717,33202.41388007997
ENRG-XRP-OK-NEO-EXP,2660.9922558620656,826,0,20564.191082763973,87256.76433105589,37670.05339389189,78701.77607037274
LBC-XRP-BYC-NXT-GRS,2299.9341916832173,838,0,13093.35456161615,57373.4182464646,30107.779534108246,81686.51773999713
BURST-EFL-DGB-SEQ-SPR,1327.1152476018467,776,0,2896.465857188987,16585.863428755947,15575.045321346093,42017.722922175744
AMP-EFL-NXT-IOP-XMG,1226.6475416668234,740,0,1466.1080256329806,10864.432102531922,16375.481044620823,33148.59222176236
ENRG-RDD-GRS-REP-PIVX,2119.5329347619586,760,0,13672.139674556993,59688.55869822797,31469.665807969242,96650.90039880629
DCR-ETH-XMG-PPC-XVG,1510.3161881532117,664,0,14240.060244549468,61960.24097819787,24082.057815300966,73143.30025997254
XRP-BTC-REP-AUR-FLO,464.4533954310958,470,80,1791.5055505305754,12166.022202122302,7958.701472759402,24462.46493168025
MONA-SPR-BURST-OK-FLO,2517.434897657839,820,0,5709.281444283244,27837.125777132977,31259.178173107957,77291.94750907845
DMD-EBST-GRS-XRP-DGB,5234.947293518812,886,0,14054.27617797337,61217.10471189348,77560.44515569789,200696.8115818937
FTC-NEO-DCR-EGC-ABY,2908.66834205343,766,0,22161.2750419965,93645.100167986,49016.00802297581,125449.62939908967
NEO-IOC-DOPE-EXCL-POT,3627.9758012843017,802,0,21112.636709973398,89450.54683989359,53363.327614621994,99766.30500213348
NXS-PTC-DOPE-REP-IOP,2670.1053068450337,802,0,3327.937129283412,18311.74851713365,34307.06072755782,73133.96197852844
IOP-LSK-NXT-BTC-SLR,1170.7443363080192,635,107,3632.061482487896,19528.245929951583,20000.91071546148,41591.30049280649
ZEC-SHIFT-RBY-DCR-SLR,703.3274825109789,670,0,2479.110589744165,14916.44235897666,9546.144273605345,30267.304249842517
EXP-PTC-IOP-POT-SBD,1262.0676221506087,766,0,1311.5554488777357,10246.221795510943,16312.047549389119,30780.654261584277
WAVES-GRS-XMY-REP-RDD,2320.7106394426296,770,0,13678.389021223336,59713.556084893346,34385.07478928834,104147.88636538957
BRK-SYS-XMR-LBC-SPR,1212.9745255746607,754,0,2322.5173294842907,14290.069317937163,14271.62509347542,35765.20296334181
NLG-BTC-NAV-SEQ-NXT,940.4001672328205,554,100,3402.1958094542024,18608.78323781681,16812.61117945558,36883.34123759221
WAVES-NEOS-VTC-GRS-RDD,2571.5592216306445,776,0,14486.180504720964,62944.722018883855,38376.81926553294,105772.65110810261
PTC-RVR-EXP-BSD-BURST,1369.173575431068,682,0,2869.2962023478794,16477.184809391518,19472.145864607606,39912.29020938829
ETC-STRAT-ZEC-RVR-XRP,552.6240219664273,598,0,1360.6711178606615,10442.684471442646,7641.281558896895,21065.86876306472
PTC-BTC-AUR-NEO-BLK,1497.1924604518408,555,93,21178.985514874294,89715.94205949717,29908.36527882562,70749.26171331786
BURST-PIVX-POT-FLO-ETH,553.2855042134546,616,0,2338.326491174851,14353.305964699404,8429.20740403466,24680.331122673342
DMD-PIVX-SYS-XMR-LBC,761.4052565197206,618,0,3331.3812807501254,18325.5251230005,11967.72949261774,31340.25019670869
ENRG-NEOS-PPC-PTC-SLR,785.8022095721591,648,0,1728.3861493014429,11913.544597205771,10924.577513574237,23645.456879937636
EBST-XVG-XMR-ZEC-AMP,2895.36110314688,794,0,13613.926897359439,59455.707589437756,38234.58291634473,94941.11782445564
DGB-DOGE-EFL-PPC-DASH,502.0417317251864,580,0,1954.7396100823598,12818.95844032944,8048.955760472768,23018.50580389979
DOPE-ABY-XMR-IOC-XCP,1493.0107031580233,740,0,2296.8308844625008,14187.323537850003,19745.861429843546,37399.6483638299
EFL-GRC-EGC-RVR-PTC,1413.8636517344178,674,0,2951.056037249293,16804.22414899717,20059.722421462655,43091.08767764509
EXP-EGC-OK-VRM-NAV,2367.0787719361515,754,0,2942.7588272777793,16771.035309111117,34283.64635688746,57841.06273569394
EMC-MONA-NEO-VIA-RVR,4613.53142120538,808,0,25113.099102421966,105452.39640968786,68438.79579058888,164882.96511654227
BTC-OK-ETH-EXCL-AMP,953.2403361758921,563,109,3725.0098633193047,19900.03945327722,16637.206740518934,43104.96699059998
EMC-CLAM-VRM-VTC-NXT,1419.0557040522242,688,0,3250.267227548845,18001.06891019538,23039.58838184738,44926.55294163652
AUR-PPC-GRC-TX-ERC,840.3525849082356,674,0,1824.3339907648597,12297.335963059439,11654.20477864001,29675.962657156626
ETH-STEEM-BYC-RBY-VRM,1168.588558528553,702,0,2882.1532906323428,16528.61316252937,15929.200016583382,41996.90548586768
VRM-EFL-WAVES-CURE-TX,1271.0142862044816,670,0,2213.3829385496488,13853.531754198595,19566.90580827885,41488.14744348295
ENRG-BCY-SEQ-DOPE-GRS,3120.987943997839,822,0,13516.106550770834,59064.426203083334,41310.885778319935,105441.44730968542
TX-OK-IOP-NXT-BRK,3267.0075697433217,882,0,2351.6174765141973,14406.46990605679,44377.95692138215,69431.18020343946
ABY-ETH-LBC-NAV-FTC,1102.5172770671627,712,0,3023.5842558879804,17094.33702355192,16161.383617771826,36986.780201884234
DOGE-ZCL-XVG-LTC-SYS,3427.0391519571685,790,0,14496.017749415285,62984.07099766114,47894.59267399435,129597.22156732017
DCR-SPR-XRP-ZCL-ABY,2235.1768416537357,874,0,2869.586342459681,16478.345369838724,25489.987532565454,75783.6188140878
BURST-FLO-AMP-PTC-DGB,709.8841970691288,650,0,2443.6402750280863,14774.561100112345,9565.279860252936,27720.916894752787
RDD-FLO-CURE-XMG-RVR,1774.921996149115,730,0,3008.6030411713227,17034.41216468529,24743.297647488453,53922.327213857396
DCR-VRM-SEQ-AEON-STRAT,1742.5069037335666,740,0,4000.636820118162,21002.54728047265,26047.017285956965,58780.658860171665
SEQ-BSD-ERC-IOC-STEEM,1453.6114557219028,692,0,3646.953604680276,19587.814418721104,19974.189511697055,47782.17871162128
ENRG-XLM-XST-ETH-VTC,1873.8882791338913,725,23,6173.370750508183,29693.48300203273,30933.51323527547,81938.25191858064
POT-NXS-VTC-PPC-XVG,2319.9543783142253,754,0,14373.957363082152,62495.82945232861,34554.417585896146,78514.31257192942
CURE-DOPE-XMG-XLM-STRAT,2001.2739902382186,726,0,3957.29313159514,20829.17252638056,32443.44673620124,70452.2308301354
WAVES-EBST-EGC-DCR-XLM,2267.228872163138,792,0,4827.497138862629,24309.988555450516,35486.52646966233,95876.6724287014
ENRG-NEO-TX-MONA-IOP,4481.381888778053,836,0,23236.717439997195,97946.86975998878,61390.924511779805,132438.97187996702
RBY-XLM-GRS-DCR-NXT,2437.2825511960605,790,0,14976.778722493365,64907.11488997346,40128.9499178486,130637.85886384331
XMG-NLG-IOP-ETH-REP,807.4257979432864,644,14,1768.9982377555457,12075.992951022183,11861.165153494127,29844.974598136672
REP-EXP-XVG-ZCL-WAVES,2658.397919625117,816,0,13016.741503796871,57066.966015187485,31831.77984324446,83371.9250617726
BRK-MONA-DMD-ERC-AUR,2245.527352700731,724,0,6140.950399910869,29563.801599643477,33043.12035399186,70614.97487859061
TX-BYC-BURST-GRC-SPR,1090.233278767156,756,0,1997.802840647521,12991.211362590084,12350.347072192544,33532.46167426235
NEO-NXT-ZEC-EXP-XMG,1891.3574530903386,694,0,20191.5293356677,85766.1173426708,28539.991288899462,61454.60856593158
SPR-DCR-LBC-XRP-BSD,985.6018632708766,716,0,2430.1953096403113,14720.781238561245,12693.53517663237,35454.699986949956
ETC-SYS-DOGE-XVG-NXS,1524.8506437086762,714,0,13515.555473098626,59062.221892394504,21588.792762056426,60764.758419080725
WAVES-DGB-VRM-IOP-ZCL,2614.9965139028186,894,0,2172.196153768915,13688.78461507566,32105.999688166863,74428.42464468931
PIVX-BCY-ETC-BYC-XCP,490.20201557504805,624,0,1616.2762709826347,11465.105083930539,6421.450583922293,16878.388763056777
XLM-IOP-MONA-ETC-VRM,2295.0983022229348,820,0,6102.756590795636,29411.026363182544,34255.533057517314,73316.33645059358
CLAM-NXT-XRP-ETC-WAVES,448.2961346297182,560,0,1197.6470549044143,9790.588219617657,7415.887863613847,16936.032587925372
VIA-SEQ-XRP-DASH-POT,1018.138718223381,660,0,3519.5957954763708,19078.383181905483,16977.370160150967,37389.33973777144
LBC-PTC-XMG-IOP-XMR,1423.0911550068824,732,0,2790.2980874482028,16161.192349792811,21285.13101513474,41930.27303652127
SBD-DASH-SYS-BLK-IOC,879.844240375254,666,0,1693.8917032488516,11775.566812995407,12290.145526149963,28835.484189188486
LBC-BTC-GRC-SHIFT-GRS,1352.6194657639883,630,126,13075.320725698122,57301.28290279249,22399.894535801708,67644.7332446991
DOGE-SEQ-GRC-ABY-EFL,768.9009329997365,620,0,2299.150742923166,14196.602971692664,11736.390717439435,27598.503078292466
EMC-AMP-FTC-DMD-XLM,1368.6338492708703,764,0,4581.601113112983,23326.40445245193,20898.733063540974,52232.70765440837
DOGE-LTC-OK-AEON-BSD,1627.6257533823716,742,0,3886.109508901799,20544.438035607196,25246.94415179236,57880.89416190528
RDD-STEEM-NLG-SBD-XCP,975.6014480106012,674,0,2214.3458913920563,13857.383565568225,13430.639289114693,33221.64063186283
POT-PTC-EGC-BCY-DOGE,672.8255949754282,594,0,2028.165056233951,13112.660224935804,10929.70491704559,24137.82186143074
NXT-XMG-FTC-VTC-DMD,2440.0864156355647,748,0,4610.009718770114,23440.038875080456,40390.678521600305,71854.78826180482
WAVES-BLK-DMD-ETH-STRAT,555.1263124596087,544,32,2302.094549783617,14208.378199134468,9070.676174339373,24149.712437336075
DOPE-SHIFT-XVG-ETH-EFL,3446.645771224562,758,0,14443.203262379498,62772.813049517994,48929.63878146474,117469.02786046972
IOP-NXT-SPR-BTC-XMY,1486.5598603615929,706,112,1760.6434821865219,12042.573928746087,20915.579142528823,42667.12049772723
SBD-LTC-AMP-XMG-BYC,1219.6715904971854,696,0,2623.566549079989,15494.266196319955,14504.539401776052,38393.47579582634
BYC-RDD-DCR-EXP-IOC,869.8422081439966,696,0,3319.4612285582734,18277.844914233094,11320.234488974635,33080.54545689657
DASH-REP-EFL-AEON-EBST,2299.1798762279313,750,0,3166.8919411375837,17667.567764550335,32331.217399145196,73285.98445389961
NXS-XMR-NXT-AUR-EFL,1313.5113396808258,688,0,3168.828540177891,17675.314160711565,18889.03728565196,42942.65139359794
PPC-AUR-WAVES-LTC-BSD,590.2273594882779,542,0,2393.7339039359804,14574.935615743922,9636.865002733506,26289.829297657918
SYS-AEON-ETC-PPC-DMD,745.2676266092708,634,0,2596.204014150715,15384.81605660286,11387.09288520804,29737.76604878616
PPC-EMC-RVR-GRS-CLAM,1615.1424260509436,766,0,12717.796708585707,55871.18683434283,22818.09869479781,67408.36967952177
DGB-SHIFT-EBST-PIVX-GRC,1989.4231030249755,768,0,3042.4484404860114,17169.793761944045,26150.26901357563,60341.39028522614
NXS-WAVES-FTC-AEON-XMR,1392.2166517169642,702,0,4338.74648796134,22354.98595184536,20328.44273290948,52552.300617052104
VRM-TX-GRS-XMR-RBY,3456.0834186562897,820,0,13475.26301584798,58901.05206339192,47766.243483253325,125993.527155766
ETH-AEON-BURST-DOGE-XLM,927.066971948148,636,22,4131.715084419092,21526.860337676368,15464.521184246076,44544.94848726029
VTC-DGB-SHIFT-FLO-XVG,2500.0347151956366,750,0,14565.178030655225,63260.7121226209,35133.05700837404,88815.81439434718
NLG-BSD-AEON-DASH-GRC,814.3688614623962,602,0,2427.2231202930143,14708.892481172057,13144.987809248143,29610.409472281306
EMC-GRS-VRM-EGC-SLR,3673.9947636834695,834,0,13440.33076244892,58761.32304979568,53571.318730187755,137529.67615442257
ZCL-BSD-EXCL-ABY-FTC,3851.237204919481,896,0,4111.215515791061,21444.862063164244,51223.193530603035,118385.96784522435
NXT-SEQ-AEON-BSD-RVR,2704.3818683557606,760,0,3714.187448768551,19856.749795074204,37409.101041304464,65569.35394435747
NLG-PPC-LTC-STEEM-VRM,826.6808528225012,648,0,2576.0565104493617,15304.226041797447,12545.00084050126,31785.911612713728
AMP-XMR-XCP-XVG-EBST,3569.5234549500196,854,0,13548.870574235081,59195.482296940325,45535.31217311115,101012.69400311554
PIVX-GRS-XMR-LSK-SPR,2891.101729501208,782,0,15446.12342417549,66784.49369670196,39158.61928180039,121014.19457892251
ETC-BCY-XLM-REP-NXT,562.9625112886412,588,0,2598.0098364833757,15392.039345933503,8996.19893997393,23560.19754690284
TX-XVG-BLK-NEOS-EBST,4888.237592507407,898,0,13051.202785534228,57204.81114213691,63237.4955448152,126187.26633489695
XST-ZCL-NAV-VIA-BCY,3165.561128742205,844,0,4664.410994939482,23657.64397975793,38082.509435464264,96941.55596495396
DCR-AUR-ZCL-NXS-ABY,2588.636431023974,840,0,3536.316690734484,19145.266762937936,29826.63694545079,85565.3850663485
GRC-LSK-ETC-XRP-RDD,804.3675226073334,606,0,4139.047562201653,21556.19024880661,13931.266063988607,34690.83871828043
BRK-IOC-ETH-XMY-XVG,2705.1091470571328,782,0,13403.92579493841,58615.70317975364,37015.61406000018,75003.97105625857
VTC-SEQ-VIA-ETC-CLAM,965.7214106715578,698,0,3973.2001441013526,20892.80057640541,14708.509138252,33719.32882415071
SHIFT-ZEC-OK-PPC-MONA,1525.1866419875935,714,0,5965.717501551928,28862.87000620771,22924.840970033783,56543.874960836336
DMD-ERC-SBD-PIVX-XVG,3379.6303011098807,752,0,14126.54612286889,61506.18449147556,45896.96083213495,106036.83132431234
BCY-RBY-ZEC-AEON-EMC,766.3922099946493,664,0,1852.6677539471289,12410.671015788515,9986.98535996641,27937.499756242054
RDD-EXP-AMP-ZCL-BTC,1401.177418624851,652,128,2924.6804575811575,16698.72183032463,19324.523482393834,52627.77070477918
XVG-BSD-DGB-SEQ-LSK,3566.7796773163154,768,0,16248.980646548534,69995.92258619414,51890.145055729285,127704.64352043057
XLM-DMD-FLO-DOPE-GRC,1546.9358801758435,726,0,3879.11397490949,20516.45589963796,22668.77941765033,54247.06433436544
RDD-PPC-GRC-NXT-BLK,793.7023096207248,618,0,2121.602981115872,13486.411924463488,11693.851758224186,27199.736057117192
NEOS-ENRG-ZEC-RDD-XMY,1009.4046905793825,708,0,2072.1972820531314,13288.789128212526,13564.970206183318,32116.98010007055
DASH-RBY-NLG-ENRG-EXP,651.2780929980478,632,0,1027.0277180136504,9108.110872054602,7909.02315985266,18951.813990409806
RVR-BURST-STEEM-NEOS-IOC,1043.7681498287213,684,0,1764.6755774023686,12058.702309609474,13809.702036092278,29062.154631936704
TX-DGB-XCP-VTC-ZCL,3040.7172394388163,894,0,3558.446514293488,19233.78605717395,37247.43299648299,92292.76730749877
DGB-RVR-ZCL-AUR-AMP,1950.5084175224579,812,0,2039.2918097353963,13157.167238941585,23012.19724202648,55303.103764074214
SHIFT-DOPE-BTC-EXCL-BURST,1543.9659888172355,586,116,3948.0241985639013,20792.096794255605,27863.996763394778,65850.18368720419
XMR-XCP-EFL-XVG-BTC,1464.4538710446634,608,100,13877.921044526378,60511.68417810551,26848.071074723557,66325.50562609136
FTC-ETH-DGB-RDD-VTC,1340.164667845783,661,29,5283.851021008849,26135.404084035395,24597.400753637437,64983.62144570335
XST-FLO-BCY-XLM-BRK,1669.9826142359107,750,0,4328.9792244286455,22315.916897714582,22643.948831075093,55552.264685729955
SYS-EFL-GRS-STEEM-XCP,1935.3141557876813,774,0,13280.419566614893,58121.678266459574,27707.52098717899,90620.0421831267
FTC-XCP-AEON-WAVES-MONA,1835.4970102776902,756,0,6143.5303439137615,29574.121375655046,25746.787031956144,59427.46016475067
XST-POT-NXS-VRM-ETC,1830.9302860231578,766,0,3594.469178730019,19377.876714920076,25005.2602944885,52608.143719966436
XMR-NXS-STRAT-EFL-XRP,999.3489526094362,632,0,3241.0940680881213,17964.376272352485,15532.380239161952,38656.216536764405
NXT-XMG-FLO-PPC-BYC,1143.0555051073065,730,0,2230.6880594994113,13922.752237997645,14041.766689294143,35087.56567787363
NEO-PIVX-CLAM-NAV-ABY,1719.5634001550452,660,0,20640.626921458246,87562.50768583298,30732.566264854595,63447.60714741126
LBC-WAVES-IOP-EBST-DOGE,1526.3868491972753,772,0,1357.8151741885026,10431.26069675401,19495.887039411635,40033.47118377215
LBC-XRP-LSK-RBY-FTC,1120.8435758686906,710,0,4075.6261145963626,21302.50445838545,16417.35306668141,39602.413760924625
XST-ZCL-XCP-BURST-SPR,3759.833878281044,980,0,3557.700714284514,19230.802857138056,38382.33672179783,103160.95858232657
ZEC-XRP-PTC-ZCL-VTC,2229.4206119886912,796,0,4308.686558321292,22234.74623328517,29412.25934832109,74847.32726938612
ETH-NLG-VRM-PPC-REP,586.4210054915185,575,17,1928.1034292445347,12712.413716978139,9069.46375828938,24476.493624337683
PPC-DOGE-POT-XVG-IOP,1316.2777810325822,724,0,11834.333035687092,52337.33214274837,19277.01878391155,42764.797173054394
GRC-XRP-NXS-VRM-VTC,1802.6634476406184,766,0,3684.912627774738,19739.650511098953,26731.619039310855,52648.857083641895
LTC-GRS-DCR-EMC-SBD,2291.3768811385316,772,0,14532.24773664641,63128.99094658564,36624.39656768298,129000.63262378844
CLAM-SYS-NEOS-EBST-EXP,1247.818445587864,758,0,1661.5951806439216,11646.380722575686,14807.185458065602,32897.21283084349
VIA-WAVES-AUR-DASH-GRC,604.7392112170943,586,0,2286.242663345999,14144.970653383996,9792.81380481048,24365.74669576194
STRAT-NLG-AUR-FTC-SBD,963.8042513580567,634,0,1783.4769242990901,12133.90769719636,13618.106147998495,31429.975506275376
WAVES-BRK-XLM-DASH-SHIFT,1130.3673697805073,660,0,3949.982765951562,20799.93106380625,18985.035454967532,44775.746039802885
AUR-NXS-BTC-LSK-DMD,1163.1394837212947,540,96,5064.509125963565,25258.03650385426,20668.113529793805,49479.169187010746
PIVX-VRM-STRAT-DGB-ENRG,971.7077020609056,684,0,2034.0570925847223,13136.22837033889,14048.592103563575,31353.48137005849
REP-CLAM-RVR-ZCL-XRP,1586.8625652188487,782,0,2107.041510856273,13428.166043425092,19352.745616732478,48612.2750934168
MONA-XMR-CLAM-DGB-DOPE,1739.9032802192658,696,0,6098.162346718416,29392.649386873665,27571.660388515873,64577.083845219524
OK-ZCL-VRM-BTC-REP,2855.4451213794177,725,129,3574.9080399056356,19299.632159622543,42192.63694539332,101133.89192164567
SEQ-DOGE-MONA-STEEM-VTC,1925.23341867684,726,0,7363.534256679672,34454.13702671869,29548.727177218836,72311.97823426008
NXT-XLM-NXS-RVR-REP,1839.0468411039255,750,0,4127.385203211433,21509.54081284573,26094.980340134556,58980.0806488603
AUR-XRP-CLAM-ABY-EGC,834.3300433758741,646,0,1348.3631982672755,10393.452793069102,12905.44072448313,27500.548726342004
TX-NAV-AUR-FTC-ZCL,2935.2609586455837,824,0,3436.697987917849,18746.791951671396,39519.00645236808,88439.90041411262
XCP-LSK-AMP-DCR-IOP,857.3194079632462,728,0,3466.158898282206,18864.635593128824,11222.954231545968,29689.776081652046
BTC-GRS-PTC-WAVES-DOGE,1393.023918104297,617,111,13755.823315296966,60023.293261187864,25163.973666918664,79619.69100179835
ZEC-POT-ZCL-VTC-XST,2788.2397701341533,848,0,4636.003124103104,23544.012496412415,35583.21524560825,91626.34760804957
SYS-DGB-ETH-DOPE-BLK,998.3437158942182,662,32,2980.5917291462274,16922.36691658491,15602.481039733142,43479.389083777176
XST-BRK-XCP-ENRG-AUR,1802.950550168121,768,0,2622.1221622755766,15488.488649102306,22648.795696348665,46445.66905638916
BLK-BRK-DMD-TX-SYS,1456.705846581235,736,0,2551.095377977107,15204.381511908428,20926.249715832746,44549.13489863637
BRK-STRAT-ETC-FTC-BCY,698.21657423148,660,0,1853.190883391735,12412.76353356694,9476.866320369836,23347.570607983715
EMC-AMP-PTC-BTC-TX,925.1496653598256,601,115,3147.509378979299,17590.037515917196,16596.959583963457,41196.527736208576
ZEC-ABY-NXS-GRC-ZCL,1992.0878512426152,818,0,2562.7624941826884,15251.049976730754,22611.020402541824,60712.25330555975
EBST-EXCL-GRC-ZCL-XMG,5576.401613251361,906,0,3693.8138631312486,19775.255452524994,67785.09959875898,143986.21216802273
AEON-EXP-LSK-ETC-IOP,1072.8453616437587,734,0,3060.498346553529,17241.993386214115,14559.70912835031,30959.554786034572
NXT-OK-DGB-STRAT-VIA,1570.1328097953722,718,0,3401.6266303033035,18606.506521213214,24934.320066084212,50438.57452079316
VIA-TX-NXT-NLG-ETC,943.0832776505923,710,0,2241.1371335712856,13964.548534285143,13404.989565135918,30631.208620318852
LBC-FLO-EXP-MONA-EGC,1281.6369539577088,754,0,4670.420036334408,23681.680145337632,16567.366003260195,38062.465918208014
NXS-BRK-LSK-AUR-NXT,2231.61605116058,756,0,4364.815502788637,22459.262011154548,29293.802008976592,60916.69511164502
WAVES-DOGE-SEQ-XRP-ZCL,1726.7513772794034,750,0,3086.375620881856,17345.502483527423,23052.223770399512,56412.786693616334
GRC-AUR-CLAM-BLK-NLG,392.761305499909,558,0,497.77855904878743,6991.11423619515,5256.3957201417,13199.489610881845
SEQ-EXP-VIA-AEON-BYC,1679.5792028320573,792,0,3980.9885482108457,20923.954192843383,20141.11614072907,47099.049068545355
CLAM-PIVX-XMY-NLG-SEQ,925.0727468521807,628,0,2617.1412878454294,15468.565151381717,13843.819238682798,28664.906447844
NXS-EXCL-DASH-SBD-SPR,2083.4384205972033,784,0,3003.696305222522,17014.785220890088,24467.22307113976,57274.51760602797
ZEC-SYS-BLK-DCR-XLM,546.5823464883686,612,0,3992.0261108703417,20968.104443481367,9081.335765780097,34405.799468106496
DASH-STRAT-FLO-EBST-DGB,1663.8174611944823,758,0,2537.9956137959166,15151.982455183666,22080.5774354538,54157.619888214525
LSK-NXT-EFL-XST-LTC,2025.8201483258986,706,0,6281.410521304812,30125.64208521925,32087.990374609046,74726.49508864459
AUR-DGB-XMG-NEO-IOP,2683.6077979134852,794,0,20114.350684862384,85457.40273944954,41854.21015277807,89151.28333927951
EXP-DASH-PPC-PTC-EXCL,854.0929226917965,596,0,3077.9311178636835,17311.724471454734,12973.58855282864,29839.761488128905
ERC-BLK-NLG-XRP-PTC,850.7031387384113,640,0,2860.2346208041236,16440.938483216494,12372.133471632487,32277.342643462125
RDD-XCP-BCY-CLAM-SYS,602.5365512436941,666,0,2005.604227702518,13022.416910810072,8675.23539043463,21988.159557904495
XVG-NXT-SEQ-NLG-AMP,1965.602882832219,744,0,13400.92453456105,58603.6981382442,25944.615959867955,57211.71573100704
